timestamp,State,co,no2,o3,pm10,pm25,so2
2020-06-04,Delhi,807.82,23.08,7.4,128.2,44.43,111.2
2020-06-09,Delhi,807.82,23.08,7.4,128.2,44.43,15.28
2020-06-10,Delhi,807.82,23.08,37.07,128.2,44.43,15.28
2020-06-11,Delhi,998.67,35.88,14.11,139.11,77.62,14.56
2021-09-20,Delhi,2800.0,17.5,25.8,30.0,50.0,2.4
2022-01-26,Delhi,1365.0,35.02,105.78,195.32,85.36,11.29
2022-03-28,Delhi,1365.0,2.71,44.41,195.32,85.36,35.69
2022-03-29,Delhi,520.03,44.94,34.8,166.36,60.68,35.69
2022-03-30,Delhi,1666.3,86.73,34.96,463.9,201.67,35.69
2022-03-31,Delhi,1221.09,49.96,39.61,277.14,278.75,25.27
2022-04-01,Delhi,2031.67,93.61,25.11,229.59,52.3,4.65
2022-04-02,Delhi,1183.97,64.12,39.48,337.6,160.0,26.74
2022-04-03,Delhi,1252.93,41.14,58.18,323.3,161.74,25.78
2022-04-04,Delhi,1118.15,38.94,47.17,333.64,98.84,17.97
2022-04-05,Delhi,1461.66,69.17,54.38,455.1,214.98,40.71
2022-04-06,Delhi,1354.96,65.68,48.23,403.28,207.32,51.07
2022-04-07,Delhi,1265.52,69.07,34.5,431.88,185.6,34.0
2022-04-08,Delhi,1200.82,79.55,49.26,369.01,223.75,27.66
2022-04-09,Delhi,1508.81,85.7,31.33,327.77,182.28,23.29
2022-04-10,Delhi,1466.82,38.03,49.75,319.44,811.28,20.47
2022-04-11,Delhi,1402.37,68.98,26.74,402.52,169.94,29.29
2022-04-12,Delhi,1000.0,30.06,94.17,181.08,49.7,10.59
2022-04-13,Delhi,1635.32,89.99,34.61,544.94,221.62,32.6
2022-04-14,Delhi,1037.71,33.79,59.68,359.92,102.24,20.27
2022-04-15,Delhi,1197.88,48.34,47.67,253.92,153.55,24.5
2022-04-16,Delhi,1437.3,80.59,44.98,290.45,146.49,28.99
2022-04-17,Delhi,1484.76,75.65,49.85,355.3,229.22,26.81
2022-04-18,Delhi,1616.86,84.58,41.64,388.17,148.23,23.1
2022-04-19,Delhi,1384.62,49.93,37.33,465.06,183.23,24.4
2022-04-20,Delhi,1169.79,39.8,53.39,364.3,147.6,23.88
2022-04-21,Delhi,926.73,23.71,24.84,434.92,68.75,15.77
2022-04-22,Delhi,1156.56,46.59,43.2,199.15,68.45,20.3
2022-04-23,Delhi,1275.03,49.23,103.24,360.58,157.46,25.38
2022-04-24,Delhi,1151.61,36.05,103.24,339.95,154.3,22.65
2022-04-25,Delhi,1185.38,35.86,96.46,340.21,125.4,27.48
2022-04-26,Delhi,1490.43,45.18,98.13,309.84,126.98,29.36
2022-04-27,Delhi,2392.62,89.14,21.45,419.88,202.2,25.75
2022-04-28,Delhi,1754.58,55.91,46.17,339.84,172.06,23.16
2022-04-29,Delhi,1480.66,55.05,32.48,342.44,152.84,23.08
2022-04-30,Delhi,1872.63,53.35,37.93,275.98,107.34,27.15
2022-05-01,Delhi,1060.07,21.16,29.89,240.95,76.96,9.45
2022-05-02,Delhi,1184.55,24.78,55.44,250.51,82.97,10.04
2022-05-03,Delhi,1114.74,35.92,40.19,172.74,91.46,11.37
2022-05-04,Delhi,1114.74,35.92,40.19,172.74,91.02,11.37
2022-05-05,Delhi,1486.5,49.03,47.61,227.46,102.38,14.31
2022-05-06,Delhi,1404.39,41.32,41.25,274.26,106.3,13.49
2022-05-07,Delhi,1673.81,46.15,51.42,239.34,91.72,15.13
2022-05-08,Delhi,1236.64,30.43,73.29,202.22,81.61,13.61
2022-05-09,Delhi,1170.75,25.05,50.4,163.07,68.04,11.74
2022-05-10,Delhi,1118.79,24.12,54.25,159.04,49.05,12.62
2022-05-11,Delhi,1061.93,25.48,58.46,177.4,47.31,12.28
2022-05-12,Delhi,1094.53,29.03,56.13,189.42,38.71,11.99
2022-05-13,Delhi,1475.76,38.15,53.49,235.89,106.22,13.71
2022-05-14,Delhi,1734.81,50.09,43.85,291.53,79.37,18.65
2022-05-15,Delhi,1674.99,46.35,35.87,290.88,61.89,15.46
2022-05-16,Delhi,933.2,27.74,40.19,403.55,63.74,11.5
2022-05-17,Delhi,1203.98,32.48,56.31,290.94,56.45,15.36
2022-05-18,Delhi,1137.52,36.29,50.4,236.73,45.53,15.95
2022-05-19,Delhi,689.0,39.78,50.33,276.59,65.53,17.49
2022-05-20,Delhi,940.59,27.74,47.68,337.47,70.17,21.79
2022-05-21,Delhi,973.42,27.96,35.42,280.28,46.32,10.56
2022-05-22,Delhi,833.3,27.86,60.47,184.46,33.01,12.74
2022-05-23,Delhi,914.46,19.96,37.47,84.34,27.42,10.38
2022-05-24,Delhi,1190.65,27.95,35.2,112.69,14.87,8.92
2022-05-25,Delhi,1208.84,32.99,48.08,172.28,55.5,9.86
2022-05-26,Delhi,1184.03,36.72,78.44,200.82,58.21,12.96
2020-06-10,Gujarat,578.0,1.82,11.04,142.16,12.8,12.67
2020-06-11,Gujarat,4075.0,10.66,3.1,129.08,24.37,63.43
2022-02-06,Gujarat,5295.0,2.0,9.37,18.0,12.0,3.0
2022-03-26,Gujarat,910.0,16.21,9.37,114.3,57.4,14.26
2022-03-30,Gujarat,653.75,17.71,12.06,139.57,73.16,17.23
2022-03-31,Gujarat,725.0,25.24,10.9,233.76,101.45,20.6
2022-04-01,Gujarat,733.33,0.73,0.1,63.67,116.27,13.87
2022-04-02,Gujarat,756.67,17.3,10.86,223.04,103.26,12.53
2022-04-03,Gujarat,775.38,26.89,9.39,191.37,87.72,11.0
2022-04-04,Gujarat,518.46,15.07,16.78,152.38,79.26,15.64
2022-04-05,Gujarat,691.33,17.6,14.14,123.24,64.62,17.44
2022-04-06,Gujarat,873.57,21.57,28.67,113.82,60.11,9.68
2022-04-07,Gujarat,793.85,90.15,20.49,476.3,270.37,6.53
2022-04-08,Gujarat,750.0,17.87,17.3,833.26,569.43,10.15
2022-04-09,Gujarat,588.46,19.82,19.97,136.45,54.55,9.89
2022-04-10,Gujarat,765.83,23.03,36.02,139.96,77.71,12.61
2022-04-11,Gujarat,913.57,18.53,14.72,103.03,53.95,13.45
2022-04-12,Gujarat,886.07,22.24,15.94,156.78,79.11,26.75
2022-04-13,Gujarat,660.0,21.21,17.1,112.82,63.3,14.55
2022-04-14,Gujarat,710.0,19.89,18.12,116.56,50.12,6.52
2022-04-15,Gujarat,876.67,23.57,26.65,145.45,60.51,17.77
2022-04-16,Gujarat,693.85,69.75,18.46,125.71,69.27,10.6
2022-04-17,Gujarat,720.0,103.33,22.12,116.49,58.36,16.09
2022-04-18,Gujarat,755.71,22.91,17.98,88.96,43.41,9.03
2022-04-19,Gujarat,580.0,20.13,20.34,77.35,41.38,16.89
2022-04-20,Gujarat,691.33,14.46,13.58,80.95,44.14,14.97
2022-04-21,Gujarat,461.43,17.31,16.07,163.91,75.57,12.21
2022-04-22,Gujarat,513.46,16.61,18.06,115.19,61.4,12.72
2022-04-23,Gujarat,498.67,15.89,22.26,155.83,62.95,12.47
2022-04-24,Gujarat,346.15,20.68,30.74,108.29,53.64,26.37
2022-04-25,Gujarat,339.23,18.79,22.65,90.54,47.05,20.23
2022-04-26,Gujarat,426.0,18.81,20.54,90.77,47.06,13.11
2022-04-27,Gujarat,836.37,33.01,10.85,144.06,70.91,13.24
2022-04-28,Gujarat,721.44,17.31,15.03,111.81,54.34,16.76
2022-04-29,Gujarat,551.19,17.8,13.67,106.77,51.43,26.84
2022-04-30,Gujarat,625.35,52.0,16.65,115.83,52.94,18.12
2022-05-01,Gujarat,230.0,17.24,7.73,77.86,48.13,21.77
2022-05-02,Gujarat,592.21,37.74,16.12,116.12,54.99,18.41
2022-05-04,Gujarat,522.38,79.32,25.27,125.49,63.03,13.28
2022-05-05,Gujarat,540.85,50.25,16.88,128.14,64.12,10.67
2022-05-06,Gujarat,533.63,40.6,17.03,163.7,69.74,11.09
2022-05-07,Gujarat,598.42,33.93,18.49,173.78,77.56,22.87
2022-05-08,Gujarat,568.38,18.52,20.06,120.62,59.2,7.85
2022-05-09,Gujarat,540.47,19.49,18.41,110.56,51.56,8.0
2022-05-10,Gujarat,572.98,17.93,20.33,110.92,55.06,9.1
2022-05-11,Gujarat,655.52,25.43,18.12,212.27,95.17,9.12
2022-05-12,Gujarat,692.45,28.96,22.39,216.44,109.92,10.53
2022-05-13,Gujarat,596.17,32.37,18.15,185.91,89.04,7.35
2022-05-14,Gujarat,662.23,24.22,19.9,427.1,329.84,7.83
2022-05-15,Gujarat,606.57,17.76,18.49,321.98,223.53,7.58
2022-05-16,Gujarat,540.61,24.53,17.16,672.88,557.45,9.8
2022-05-17,Gujarat,527.08,16.17,20.07,816.09,698.06,7.75
2022-05-18,Gujarat,585.27,19.09,16.47,462.76,350.32,7.26
2022-05-19,Gujarat,1043.41,20.42,16.33,163.58,83.59,8.56
2022-05-20,Gujarat,918.24,46.7,19.38,127.98,65.02,6.04
2022-05-21,Gujarat,899.13,76.24,15.6,152.32,68.43,5.23
2022-05-22,Gujarat,776.64,16.99,11.11,106.66,50.7,4.67
2022-05-23,Gujarat,553.63,15.85,16.99,122.98,60.39,4.51
2022-05-24,Gujarat,451.0,16.22,21.3,117.01,55.98,6.87
2022-05-25,Gujarat,667.47,14.95,19.37,106.72,49.28,21.25
2022-05-26,Gujarat,536.35,19.81,21.8,109.11,48.49,7.98
2016-04-12,Haryana,10.0,35.11,15.63,132.94,178.36,10.86
2017-10-13,Haryana,10.0,35.11,15.63,72.92,178.36,10.86
2018-01-29,Haryana,10.0,35.11,15.63,110.0,178.36,10.86
2018-02-07,Haryana,10.0,35.11,15.63,634.0,178.36,10.86
2018-02-22,Haryana,575.0,35.11,15.63,634.0,178.36,10.86
2018-11-08,Haryana,950.0,13.54,7.94,634.0,169.69,11.84
2018-11-16,Haryana,950.0,13.54,7.94,218.82,169.69,11.84
2018-12-28,Haryana,0.0,0.0,7.94,52.67,27.85,11.84
2019-06-28,Haryana,460.0,35.72,39.31,52.67,26.74,8.21
2019-08-07,Haryana,460.0,6.06,39.31,52.67,26.74,8.21
2020-01-01,Haryana,1095.0,4.22,36.61,153.4,125.92,27.26
2020-01-02,Haryana,3450.0,79.32,6.77,284.92,77.68,20.33
2020-06-01,Haryana,1680.0,32.94,27.43,204.99,6.01,2.95
2020-06-04,Haryana,1620.0,7.19,20.67,154.62,77.59,8.89
2020-06-10,Haryana,672.15,22.52,25.61,87.27,31.45,75.65
2020-06-11,Haryana,565.88,15.86,29.36,119.97,49.04,5.59
2022-02-06,Haryana,295.0,29.27,15.66,146.02,92.09,9.4
2022-03-26,Haryana,740.0,8.07,41.15,191.9,22.5,999.99
2022-03-29,Haryana,337.5,9.66,0.0,110.19,45.38,0.0
2022-03-30,Haryana,1079.23,24.24,29.34,364.58,144.58,43.4
2022-03-31,Haryana,885.85,23.59,35.78,247.12,112.87,24.99
2022-04-01,Haryana,237.5,11.57,140.79,174.91,35.66,-6.96
2022-04-02,Haryana,1088.71,26.88,45.87,319.35,127.33,11.98
2022-04-03,Haryana,947.62,25.13,43.16,200.58,104.23,13.79
2022-04-04,Haryana,947.39,30.91,53.49,247.72,116.63,29.17
2022-04-05,Haryana,1604.55,26.21,44.77,257.16,111.11,11.56
2022-04-06,Haryana,1022.97,22.28,39.83,243.39,107.85,44.11
2022-04-07,Haryana,1041.66,24.6,41.38,297.66,122.83,76.4
2022-04-08,Haryana,1077.33,25.69,33.02,261.1,121.68,12.12
2022-04-09,Haryana,679.54,24.8,36.63,240.2,134.85,10.0
2022-04-10,Haryana,673.96,20.44,36.46,228.13,79.24,56.53
2022-04-11,Haryana,824.53,27.52,35.23,336.08,109.91,13.2
2022-04-12,Haryana,730.77,24.48,27.17,234.54,77.61,58.08
2022-04-13,Haryana,1260.4,33.13,18.94,367.95,114.83,13.42
2022-04-14,Haryana,552.31,21.37,36.01,313.72,101.04,9.0
2022-04-15,Haryana,648.19,18.81,69.96,222.02,93.93,40.26
2022-04-16,Haryana,755.72,26.37,35.35,636.02,395.34,50.98
2022-04-17,Haryana,796.79,26.39,36.69,311.83,124.21,41.91
2022-04-18,Haryana,882.54,31.33,43.3,333.78,132.23,12.3
2022-04-19,Haryana,918.92,26.27,31.79,656.47,298.46,16.46
2022-04-20,Haryana,909.19,25.82,39.19,300.09,106.74,45.99
2022-04-21,Haryana,532.59,22.03,29.37,830.52,408.55,14.79
2022-04-22,Haryana,672.35,20.98,31.36,461.17,206.3,8.05
2022-04-23,Haryana,670.62,25.46,44.0,214.71,115.75,70.31
2022-04-24,Haryana,678.37,18.58,35.68,360.44,94.2,83.35
2022-04-25,Haryana,616.85,21.26,33.34,167.98,93.56,50.77
2022-04-26,Haryana,1013.46,23.94,41.54,231.08,112.83,21.7
2022-04-27,Haryana,1199.7,39.67,18.01,309.18,124.89,62.84
2022-04-28,Haryana,977.91,29.8,27.07,257.22,121.33,78.97
2022-04-29,Haryana,836.83,25.33,25.63,237.97,86.68,91.93
2022-04-30,Haryana,1019.8,33.04,28.56,239.29,62.6,90.15
2022-05-01,Haryana,907.93,24.21,26.15,209.11,77.82,10.36
2022-05-02,Haryana,671.86,21.37,34.91,226.56,75.87,34.39
2022-05-04,Haryana,570.5,21.78,33.49,167.18,87.03,48.83
2022-05-05,Haryana,780.46,29.21,33.92,193.7,93.22,29.51
2022-05-06,Haryana,762.99,21.98,33.06,257.76,103.15,25.07
2022-05-07,Haryana,750.67,24.73,37.87,206.69,90.59,31.98
2022-05-08,Haryana,668.03,19.71,40.54,187.6,88.84,17.65
2022-05-09,Haryana,637.73,17.65,32.15,156.97,65.52,20.06
2022-05-10,Haryana,704.4,18.51,33.15,179.26,58.99,42.87
2022-05-11,Haryana,710.49,18.94,36.18,164.62,59.74,27.73
2022-05-12,Haryana,718.96,19.3,40.34,174.99,64.92,18.56
2022-05-13,Haryana,818.88,20.13,41.47,217.9,80.33,27.15
2022-05-14,Haryana,917.81,23.5,37.25,235.17,91.18,24.89
2022-05-15,Haryana,666.2,20.22,32.08,227.59,84.58,36.18
2022-05-16,Haryana,504.72,18.47,31.53,309.51,106.92,42.09
2022-05-17,Haryana,659.84,18.98,37.9,263.58,85.24,38.02
2022-05-18,Haryana,621.91,19.89,41.88,209.86,87.82,25.35
2022-05-19,Haryana,714.2,24.72,34.26,250.55,90.5,21.66
2022-05-20,Haryana,511.79,24.27,34.91,327.82,111.15,26.14
2022-05-21,Haryana,445.74,19.82,30.63,292.28,85.35,56.01
2022-05-22,Haryana,483.29,19.15,38.95,172.39,52.77,30.18
2022-05-23,Haryana,461.03,16.9,31.62,67.21,24.85,90.78
2022-05-24,Haryana,504.08,18.71,27.15,90.98,39.1,30.27
2022-05-25,Haryana,665.82,21.62,33.91,140.64,62.22,20.05
2022-05-26,Haryana,671.44,19.6,34.91,146.14,62.53,22.02
2022-03-30,Himachal Pradesh,660.0,29.6,37.1,172.0,53.0,18.1
2022-03-31,Himachal Pradesh,760.0,31.65,19.95,211.0,86.0,16.5
2022-04-02,Himachal Pradesh,640.0,18.1,43.6,142.0,46.0,9.7
2022-04-03,Himachal Pradesh,430.0,8.7,50.0,107.0,31.0,7.1
2022-04-05,Himachal Pradesh,740.0,27.9,37.4,299.0,66.0,10.5
2022-04-06,Himachal Pradesh,960.0,44.7,35.8,361.0,149.0,11.0
2022-04-07,Himachal Pradesh,850.0,41.4,42.4,418.0,246.0,14.3
2022-04-08,Himachal Pradesh,770.0,41.0,36.7,332.0,121.0,8.6
2022-04-09,Himachal Pradesh,690.0,40.0,52.4,129.0,37.0,18.2
2022-04-10,Himachal Pradesh,480.0,9.7,44.0,108.0,41.0,6.0
2022-04-11,Himachal Pradesh,700.0,24.5,44.0,153.0,55.0,8.7
2022-04-12,Himachal Pradesh,600.0,24.9,31.8,327.0,134.0,8.6
2022-04-13,Himachal Pradesh,720.0,30.4,27.9,164.0,53.0,14.3
2022-04-14,Himachal Pradesh,0.0,0.0,0.8,88.0,24.0,0.0
2022-04-15,Himachal Pradesh,520.0,13.35,45.6,142.5,37.0,7.25
2022-04-17,Himachal Pradesh,450.0,8.4,47.5,92.0,26.0,9.2
2022-04-18,Himachal Pradesh,650.0,34.5,46.3,230.0,78.0,9.7
2022-04-19,Himachal Pradesh,760.0,41.3,51.6,119.0,40.0,19.3
2022-04-20,Himachal Pradesh,520.0,23.7,40.4,216.0,68.0,9.1
2022-04-21,Himachal Pradesh,520.0,20.2,33.5,222.0,62.0,6.6
2022-04-22,Himachal Pradesh,450.0,13.0,34.5,131.0,39.0,9.1
2022-04-23,Himachal Pradesh,480.0,15.0,59.1,197.0,52.0,6.7
2022-04-24,Himachal Pradesh,580.0,16.5,51.3,205.0,55.0,6.6
2022-04-25,Himachal Pradesh,540.0,19.0,93.9,232.0,53.0,7.0
2022-04-26,Himachal Pradesh,450.0,9.2,82.8,233.0,59.0,7.3
2022-04-27,Himachal Pradesh,895.0,36.94,23.85,209.11,95.89,16.2
2022-04-28,Himachal Pradesh,653.91,19.74,54.95,216.04,73.71,7.82
2022-04-29,Himachal Pradesh,768.95,21.53,54.12,235.15,83.05,33.0
2022-04-30,Himachal Pradesh,636.32,11.13,56.96,200.6,67.75,27.75
2022-05-01,Himachal Pradesh,530.0,17.2,27.3,93.0,51.0,21.7
2022-05-02,Himachal Pradesh,684.5,11.4,44.42,211.52,68.81,37.86
2022-05-04,Himachal Pradesh,386.0,11.51,31.37,125.0,47.44,34.45
2022-05-05,Himachal Pradesh,659.44,19.09,35.25,204.53,79.58,63.87
2022-05-06,Himachal Pradesh,578.95,10.23,50.65,156.6,59.5,21.76
2022-05-07,Himachal Pradesh,555.0,13.51,54.5,141.0,48.91,37.46
2022-05-08,Himachal Pradesh,686.67,9.16,52.9,169.36,64.77,31.15
2022-05-09,Himachal Pradesh,601.58,5.57,57.46,137.2,46.8,19.29
2022-05-10,Himachal Pradesh,658.18,12.71,50.64,166.09,64.57,36.72
2022-05-11,Himachal Pradesh,664.55,4.97,64.29,143.61,54.04,20.33
2022-05-12,Himachal Pradesh,690.45,10.94,69.37,146.91,46.27,24.86
2022-05-13,Himachal Pradesh,612.22,18.57,59.28,173.33,60.0,35.69
2022-05-14,Himachal Pradesh,793.53,24.66,63.68,222.17,75.67,35.22
2022-05-15,Himachal Pradesh,767.06,17.08,58.59,201.0,69.0,20.47
2022-05-16,Himachal Pradesh,503.75,14.25,66.11,248.62,66.62,22.65
2022-05-17,Himachal Pradesh,505.0,19.23,39.15,184.25,62.62,45.4
2022-05-18,Himachal Pradesh,692.5,22.63,40.62,188.0,62.62,36.34
2022-05-19,Himachal Pradesh,607.5,17.9,62.41,186.62,76.88,22.56
2022-05-20,Himachal Pradesh,491.67,14.72,70.9,348.33,80.83,13.9
2022-05-21,Himachal Pradesh,506.67,20.85,29.98,255.5,94.17,32.35
2022-05-22,Himachal Pradesh,478.75,11.94,59.55,152.25,41.38,16.44
2022-05-23,Himachal Pradesh,390.0,14.6,47.4,62.29,23.29,12.83
2022-05-24,Himachal Pradesh,364.44,13.56,35.61,40.44,18.14,22.99
2022-05-25,Himachal Pradesh,410.0,14.04,37.97,80.12,26.38,20.62
2022-05-26,Himachal Pradesh,510.0,17.03,42.25,129.0,51.5,15.28
2022-03-30,Jammu and Kashmir,0.0,0.0,7.0,39.31,9.9,0.0
2022-03-31,Jammu and Kashmir,0.0,0.0,7.0,38.64,15.6,0.0
2022-04-02,Jammu and Kashmir,0.0,26.93,7.0,39.23,16.62,0.0
2022-04-03,Jammu and Kashmir,0.0,22.93,7.0,34.75,13.65,0.0
2022-04-04,Jammu and Kashmir,0.0,0.0,7.0,40.36,17.58,0.0
2022-04-05,Jammu and Kashmir,0.0,20.16,7.0,35.51,16.53,0.0
2022-04-06,Jammu and Kashmir,0.0,22.34,7.0,39.75,17.1,0.0
2022-04-07,Jammu and Kashmir,0.0,21.42,7.0,32.06,17.13,999.99
2022-04-08,Jammu and Kashmir,0.0,21.53,7.0,35.01,16.53,0.0
2022-04-09,Jammu and Kashmir,0.0,15.5,7.0,17.19,7.6,0.0
2022-04-10,Jammu and Kashmir,0.0,0.0,7.0,32.72,18.11,0.0
2022-04-11,Jammu and Kashmir,0.0,23.65,7.0,33.89,17.65,0.0
2022-04-12,Jammu and Kashmir,0.0,24.43,7.0,43.93,14.76,0.0
2022-04-13,Jammu and Kashmir,0.0,17.26,7.0,8.72,5.96,0.0
2022-04-14,Jammu and Kashmir,0.0,22.2,7.0,24.65,9.52,0.0
2022-04-15,Jammu and Kashmir,0.0,25.89,7.0,25.04,13.38,0.0
2022-04-16,Jammu and Kashmir,0.0,20.66,7.0,28.52,10.47,0.0
2022-04-17,Jammu and Kashmir,0.0,11.99,7.0,35.78,13.14,0.0
2022-04-18,Jammu and Kashmir,0.0,23.39,7.0,37.16,15.53,0.0
2022-04-19,Jammu and Kashmir,0.0,25.87,7.0,32.17,11.23,0.0
2022-04-20,Jammu and Kashmir,0.0,20.73,7.0,22.49,8.89,0.0
2022-04-21,Jammu and Kashmir,0.0,2.13,7.0,12.35,4.75,0.0
2022-04-22,Jammu and Kashmir,0.0,0.39,7.0,13.49,7.69,0.0
2022-04-23,Jammu and Kashmir,0.0,0.0,7.0,15.64,7.34,0.0
2022-04-24,Jammu and Kashmir,0.0,25.02,7.0,31.4,13.96,0.0
2022-04-26,Jammu and Kashmir,0.0,0.0,7.0,23.59,12.75,0.0
2022-04-27,Jammu and Kashmir,0.0,17.42,7.0,57.37,31.66,0.0
2022-04-28,Jammu and Kashmir,0.0,18.6,7.0,26.03,14.08,0.0
2022-04-29,Jammu and Kashmir,0.0,14.19,7.0,28.21,11.51,0.0
2022-04-30,Jammu and Kashmir,0.0,22.83,7.02,39.18,15.14,0.0
2022-05-02,Jammu and Kashmir,0.0,25.37,15.62,42.9,9.0,0.0
2022-05-04,Jammu and Kashmir,0.0,14.94,19.77,17.06,6.27,0.0
2022-05-05,Jammu and Kashmir,0.0,14.91,19.8,37.54,9.29,0.0
2022-05-06,Jammu and Kashmir,0.0,15.06,19.81,45.05,19.97,0.0
2022-05-07,Jammu and Kashmir,0.0,19.02,19.97,51.43,26.47,0.0
2022-05-08,Jammu and Kashmir,0.0,22.95,19.8,57.86,22.24,0.0
2022-05-09,Jammu and Kashmir,0.0,19.31,19.92,47.11,31.62,0.0
2022-05-10,Jammu and Kashmir,0.0,24.26,19.83,60.18,31.73,0.0
2022-05-11,Jammu and Kashmir,0.0,20.22,20.18,61.24,31.2,0.0
2022-05-12,Jammu and Kashmir,0.0,18.83,20.39,51.15,29.62,2.02
2022-05-13,Jammu and Kashmir,121.3,26.96,12.07,70.64,31.12,29.3
2022-05-14,Jammu and Kashmir,122.86,21.3,7.0,77.65,28.56,27.6
2022-05-15,Jammu and Kashmir,167.27,24.29,7.0,91.68,28.56,32.05
2022-05-16,Jammu and Kashmir,187.27,23.93,7.0,57.29,28.56,23.28
2022-05-17,Jammu and Kashmir,173.0,18.56,7.0,56.16,28.56,20.42
2022-05-18,Jammu and Kashmir,135.0,23.18,7.0,76.19,27.97,24.17
2022-05-19,Jammu and Kashmir,216.67,21.42,7.0,70.98,25.9,17.15
2022-05-20,Jammu and Kashmir,240.0,17.69,7.0,40.86,8.89,18.2
2022-05-21,Jammu and Kashmir,267.5,13.56,7.0,47.77,12.71,25.55
2022-05-22,Jammu and Kashmir,290.0,15.19,7.0,57.37,25.82,28.79
2022-05-23,Jammu and Kashmir,220.0,16.53,12.04,35.86,14.37,16.87
2022-05-24,Jammu and Kashmir,210.0,16.32,6.71,68.99,25.95,15.37
2022-05-25,Jammu and Kashmir,261.25,23.05,7.67,118.02,40.34,33.58
2022-05-26,Jammu and Kashmir,307.14,17.87,8.32,102.53,34.91,20.26
2020-06-11,Jharkhand,1980.0,3.93,16.52,182.3,0.0,37.27
2021-03-12,Jharkhand,1840.0,0.0,19.87,13.3,0.0,0.29
2022-02-06,Jharkhand,1840.0,0.0,19.87,13.3,,0.29
2022-04-20,Jharkhand,0.0,0.0,0.0,0.0,,0.0
2022-04-27,Jharkhand,1693.75,0.0,26.23,105.7,,13.0
2022-05-04,Jharkhand,1300.0,0.0,66.41,60.97,,13.0
2022-05-07,Jharkhand,1070.0,0.0,49.42,0.0,,13.0
2022-05-08,Jharkhand,668.89,0.0,22.53,0.83,,7.22
2022-05-09,Jharkhand,1042.0,0.0,26.33,6.66,,13.0
2022-05-10,Jharkhand,934.0,0.0,26.98,14.68,,13.0
2022-05-11,Jharkhand,765.45,0.0,14.57,37.59,,8.27
2022-05-12,Jharkhand,765.71,0.0,19.51,42.21,,8.36
2022-05-18,Jharkhand,0.0,0.0,0.0,0.0,,0.0
2022-05-19,Jharkhand,663.33,0.0,14.41,4.67,,4.33
2022-05-20,Jharkhand,523.33,0.0,12.68,12.47,,4.33
2022-05-21,Jharkhand,0.0,0.0,0.0,0.0,,0.0
2022-05-23,Jharkhand,60.0,0.0,4.23,43.78,,2.6
2022-05-25,Jharkhand,0.0,0.0,0.0,0.0,,0.0
2022-05-26,Jharkhand,0.0,0.0,0.0,0.0,,0.0
2017-02-12,Karnataka,330.0,23.67,17.11,64.75,43.45,4.88
2018-02-21,Karnataka,330.0,23.67,15.57,64.75,43.45,4.88
2018-02-22,Karnataka,1057.5,92.58,15.57,218.44,43.45,4.98
2020-01-02,Karnataka,420.0,20.49,1.38,-12.0,36.67,14.47
2020-01-03,Karnataka,340.0,7.68,38.1,43.56,34.19,4.74
2020-02-09,Karnataka,320.0,7.36,23.39,30.21,21.13,3.89
2020-06-10,Karnataka,212.81,14.37,19.37,36.61,15.94,9.94
2020-06-11,Karnataka,984.55,105.03,14.14,21.38,9.79,8.38
2021-07-09,Karnataka,4040.0,14.17,14.76,986.0,985.0,14.77
2021-07-13,Karnataka,4040.0,14.17,14.76,986.0,985.0,14.77
2021-07-14,Karnataka,4040.0,14.17,14.76,986.0,985.0,14.77
2021-07-19,Karnataka,4040.0,14.17,14.76,986.0,985.0,14.77
2021-07-20,Karnataka,4040.0,14.17,14.76,986.0,985.0,14.77
2021-07-22,Karnataka,4040.0,14.17,14.76,986.0,985.0,14.77
2021-07-24,Karnataka,4040.0,14.17,14.76,986.0,985.0,14.77
2021-07-25,Karnataka,4040.0,14.17,14.76,986.0,985.0,14.77
2021-10-22,Karnataka,4040.0,14.17,14.76,986.0,25.13,14.77
2021-11-18,Karnataka,800.0,14.17,14.76,986.0,25.13,14.77
2022-01-31,Karnataka,380.0,14.17,14.76,986.0,25.13,14.77
2022-02-01,Karnataka,380.0,14.17,14.76,985.0,25.13,14.77
2022-02-04,Karnataka,380.0,14.17,14.76,985.0,25.13,14.6
2022-02-05,Karnataka,620.0,30.85,13.51,985.0,25.13,15.3
2022-02-06,Karnataka,1240.0,16.97,-727.06,77.44,25.13,10.53
2022-03-26,Karnataka,351.32,17.52,25.17,87.37,68.0,7.45
2022-03-27,Karnataka,825.0,20.56,65.89,20.09,51.0,11.11
2022-03-28,Karnataka,810.0,21.39,40.85,26.0,51.0,14.28
2022-03-29,Karnataka,1048.0,22.75,24.61,90.84,51.0,18.07
2022-03-30,Karnataka,663.67,20.66,25.67,91.54,44.15,10.04
2022-03-31,Karnataka,532.05,15.52,20.81,75.27,36.57,11.76
2022-04-01,Karnataka,694.08,12.19,51.53,88.48,51.0,19.03
2022-04-02,Karnataka,567.98,19.97,22.87,74.27,35.24,9.69
2022-04-03,Karnataka,600.87,18.94,29.61,73.11,97.8,14.63
2022-04-04,Karnataka,679.64,20.15,37.11,84.74,81.52,10.74
2022-04-05,Karnataka,731.06,21.34,22.64,97.37,39.08,17.09
2022-04-06,Karnataka,691.72,20.13,28.27,122.87,76.4,12.36
2022-04-07,Karnataka,684.49,17.44,43.01,81.58,38.34,12.82
