"Date","Open","High","Low","Close"
"01 Feb 2021","24709.25","25139.15","24308.9","24922.70"
"29 Jan 2021","25516.8","25539.85","24559.65","24645.75"
"28 Jan 2021","25639.9","25807.65","25239.7","25301.25"
"27 Jan 2021","26073.1","26236.55","25628.7","25865.30"
"25 Jan 2021","26607.65","26685.8","25911.8","26023.30"
"22 Jan 2021","26316.55","26667.55","26292.8","26489.75"
"21 Jan 2021","26808.5","26872.95","26321.8","26450.15"
"20 Jan 2021","26147.2","26758.1","26142.95","26619.70"
"19 Jan 2021","26080.1","26254.05","25987.3","26043.50"
"18 Jan 2021","26395.6","26423.6","25830.4","25916.25"
"15 Jan 2021","26939.7","27037.65","26301.4","26362.80"
"14 Jan 2021","26804.65","27176.5","26245.1","26965.55"
"13 Jan 2021","27077.7","27103.9","26737.4","27004.30"
"12 Jan 2021","27008","27127.25","26805","26982.10"
"11 Jan 2021","26703.2","27095.75","26528","27027.70"
"08 Jan 2021","25558.3","26227.5","25523.75","26162.40"
"07 Jan 2021","25692.05","25702.3","25131.9","25251.20"
"06 Jan 2021","25841.3","26036.7","25240.5","25419.15"
"05 Jan 2021","25057.65","25824.15","25029.85","25769.15"
"04 Jan 2021","24612.05","25158.85","24508.95","25110.05"
"01 Jan 2021","24300.2","24500.7","24288.95","24456.10"
"31 Dec 2020","24255.95","24295.2","24137.8","24251.35"
"30 Dec 2020","24312.5","24394.75","24176.25","24330.05"
